index,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
659876,2020,8,27,21,0,8XX HOMER ST,Central Business District,491496.4147,5458521.8616
519868,2020,11,1,16,30,16XX ONTARIO ST,Mount Pleasant,492385.4918,5457551.9479
340918,2020,1,10,19,5,23XX CAMBIE ST,Mount Pleasant,491656.4223,5456901.5522
294472,2020,8,17,14,50,11XX RICHARDS ST,Central Business District,491000.7049,5458166.0087
356877,2020,6,25,2,20,2XX W 41ST AVE,Oakridge,491931.2317,5453397.3665
358008,2020,11,13,16,3,30XX KITCHENER ST,Hastings-Sunrise,496994.9572,5457720.6046
352766,2020,11,12,15,21,29XX MAIN ST,Mount Pleasant,492646.2898,5456207.8962
403337,2020,2,27,23,0,5XX SEYMOUR ST,Central Business District,491656.1246,5458976.4335
359046,2020,8,18,12,17,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
606196,2020,1,12,9,4,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
379327,2020,6,14,16,32,3XX ROBSON ST,Central Business District,491553.4976,5458467.2063
788064,2020,1,3,18,3,34XX BLOCK CROWLEY DR,Renfrew-Collingwood,497664.0,5453832.0
237494,2020,7,10,4,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
3586,2020,4,3,3,1,11XX MELVILLE ST,Central Business District,491117.6931,5459313.0404
694693,2020,8,17,15,0,JERVIS ST / PENDRELL ST,West End,490262.9672,5458982.7547
558462,2020,3,19,4,20,26XX E PENDER ST,Hastings-Sunrise,496228.7834,5458604.9651
4941,2020,3,20,14,7,12XX E HASTINGS ST,Strathcona,494293.8321,5458734.1236
368675,2020,4,18,21,1,35XX GRANDVIEW HWY,Renfrew-Collingwood,498072.7748,5456160.7021
9393,2020,2,10,1,35,15XX W 7TH AVE,Fairview,489813.8887,5456969.9862
332174,2020,1,25,16,45,20XX ALMA ST,West Point Grey,486484.4547,5457256.7299
38376,2020,12,31,13,0,7XX ROBSON ST,Central Business District,491265.3004,5458755.5214
237944,2020,4,10,3,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
237995,2020,4,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
536948,2020,1,5,3,0,1XX W 39TH AVE,Riley Park,492084.5282,5453650.2407
348126,2020,11,19,13,28,27XX E 57TH AVE,Victoria-Fraserview,496239.0847,5451691.1951
172798,2020,8,10,6,0,4XX SW MARINE DR,Marpole,491547.2632,5450856.636
382997,2020,10,24,11,55,3XX W HASTINGS ST,Central Business District,491979.0672,5458927.1808
119711,2020,11,14,11,20,11XX GRANVILLE ST,Central Business District,490864.1779,5458323.7208
381432,2020,8,11,15,5,3XX W CORDOVA ST,Central Business District,492047.0225,5458990.2203
245907,2020,5,9,4,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
120954,2020,6,20,13,15,11XX ROBSON ST,West End,490869.1041,5459159.3247
121589,2020,1,13,16,30,11XX W HASTINGS ST,Central Business District,491225.5158,5459497.4916
796340,2020,8,25,14,19,E 41ST AVE / EARLES ST,Victoria-Fraserview,496448.0,5453332.0
610511,2020,4,7,21,15,54XX CECIL ST,Renfrew-Collingwood,497397.4877,5453659.6094
298592,2020,7,20,14,46,12XX DAVIE ST,West End,490246.6423,5458839.6943
199657,2020,6,14,5,45,9XX SEYMOUR ST,Central Business District,491239.4264,5458541.4923
153067,2020,7,24,6,30,2X W HASTINGS ST,Central Business District,492362.3985,5458761.3541
572827,2020,1,3,17,30,30XX MAIN ST,Mount Pleasant,492636.0629,5456172.3704
155751,2020,9,21,14,0,2XX W BROADWAY AVE,Mount Pleasant,492019.0364,5456707.8783
43662,2020,10,23,10,58,CYPRESS ST / W 4TH AVE,Kitsilano,489234.739,5457264.3236
531028,2020,5,7,17,30,19XX W 7TH AVE,Kitsilano,489144.6244,5456987.8796
365659,2020,4,24,18,0,33XX MAIN ST,Riley Park,492628.268,5455849.1494
653948,2020,10,22,0,0,87XX MONTCALM ST,Marpole,490073.3689,5450417.5335
583396,2020,9,9,11,30,35XX LOUGHEED HWY,Renfrew-Collingwood,497996.6185,5456806.193
505383,2020,7,16,1,30,13XX NANTON AVE,Shaughnessy,490166.369,5454910.7771
613578,2020,3,13,23,42,58XX ATHLONE ST,Oakridge,490072.2825,5453398.0735
661698,2020,2,11,6,30,8XX SEYMOUR ST,Central Business District,491248.8038,5458550.9014
215498,2020,2,8,6,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
177647,2020,12,25,4,0,5XX BURRARD ST,Central Business District,491323.748,5459224.8367
615939,2020,12,13,10,0,5X N NANAIMO ST,Grandview-Woodland,495884.5972,5459167.468
290750,2020,3,7,16,20,11XX DAVIE ST,West End,490348.6716,5458737.4039
290107,2020,3,18,16,55,11XX BUTE ST,West End,490346.8568,5458842.2591
29425,2020,4,11,9,0,4XX COLUMBIA ST,Central Business District,492566.9383,5458732.4689
134681,2020,4,21,17,0,18XX POWELL ST,Grandview-Woodland,495209.2903,5459118.0907
476200,2020,4,23,8,0,X NK_LOC ST,Strathcona,492757.4868,5458792.469
208045,2020,2,23,1,0,MAPLE ST / W 11TH AVE,Kitsilano,489042.318,5456581.9928
292672,2020,10,28,21,24,11XX GRANVILLE ST,Central Business District,490881.1579,5458340.7908
276126,2020,1,1,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
357947,2020,11,20,13,30,30XX GRAVELEY ST,Hastings-Sunrise,497113.2617,5457520.7829
268149,2020,6,2,20,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
43539,2020,8,10,3,25,9XX W HASTINGS ST,Central Business District,491569.91,5459324.1267
614522,2020,5,1,3,0,59XX LANCASTER ST,Killarney,496965.9083,5453022.5886
3010,2020,12,27,8,20,11XX HAMILTON ST,Central Business District,491169.8317,5458106.3448
501252,2020,2,1,22,0,12XX W 11TH AVE,Fairview,490402.2577,5456540.9686
661980,2020,2,5,15,45,8XX SEYMOUR ST,Central Business District,491322.5404,5458638.6475
89986,2020,1,5,16,23,42XX PRINCE ALBERT ST,Kensington-Cedar Cottage,493616.7478,5454931.0759
752208,2020,8,19,18,15,20XX TRIUMPH ST,Grandview-Woodland,495466.1003,5459025.1405
212255,2020,8,22,3,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
605818,2020,8,28,12,30,4XX SEYMOUR ST,Central Business District,491732.3575,5459053.2523
234798,2020,7,10,12,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
328701,2020,2,13,1,0,1XX KEEFER ST,Central Business District,492647.6846,5458534.6542
187693,2020,10,11,22,0,74XX CULLODEN ST,Sunset,494273.314,5451597.233
201670,2020,7,12,20,0,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
135360,2020,2,2,21,0,19XX COMOX ST,West End,489682.1658,5459720.7902
477356,2020,9,15,12,0,10XX BARCLAY ST,West End,490808.7718,5458912.6577
146438,2020,11,10,14,0,24XX BALACLAVA ST,Kitsilano,487337.0554,5456855.5597
762030,2020,9,4,12,0,33XX W 7TH AVE,Kitsilano,487057.9949,5457029.3263
36378,2020,2,13,6,0,6XX W 41ST AVE,Oakridge,491253.1721,5453429.8565
696857,2020,9,27,9,0,MARKET HILL / MOBERLY RD,Fairview,491316.0865,5457108.7737
662884,2020,11,22,16,0,8XX W 15TH AVE,Fairview,491065.4464,5456111.4227
202586,2020,9,16,9,0,CASSIAR ST / E BROADWAY AVE,Hastings-Sunrise,497742.612,5456594.8675
605402,2020,11,6,15,30,4XX RAILWAY ST,Strathcona,493206.2262,5459124.056
619135,2020,7,6,4,45,5XX E 16TH AVE,Riley Park,493278.4497,5455963.9249
702283,2020,4,5,2,23,TOLMIE ST / W 15TH AVE,West Point Grey,484552.9979,5456307.4893
526406,2020,2,2,13,9,18XX FRANKLIN ST,Grandview-Woodland,495044.1825,5458820.7217
7971,2020,8,30,5,6,14XX LAMEYS MILL RD,Fairview,490094.2869,5457244.9618
327870,2020,12,21,12,0,1XX E PENDER ST,Central Business District,492571.0078,5458632.2725
728660,2020,11,5,15,27,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
439941,2020,12,12,23,55,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391
721248,2020,8,11,16,0,2X E 49TH AVE,Sunset,492328.934,5452559.6232
129981,2020,12,18,21,53,15XX YEW ST,Kitsilano,488721.1508,5457743.2077
517363,2020,3,7,15,0,16XX BAYSHORE DR,Central Business District,490592.1237,5459859.7313
363173,2020,4,14,22,0,31XX W 7TH AVE,Kitsilano,487296.0517,5457031.821
170517,2020,3,29,11,18,4XX ALEXANDER ST,Strathcona,493076.8136,5459029.0149
207626,2020,8,11,21,0,KINGSWAY AVE / WELWYN ST,Kensington-Cedar Cottage,494909.4103,5454960.1886
503383,2020,5,9,7,0,13XX E 12TH AVE,Kensington-Cedar Cottage,494411.149,5456325.6921
273022,2020,11,4,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
607987,2020,10,12,16,0,4XX W GEORGIA ST,Central Business District,491620.6378,5458660.035
539029,2020,1,27,17,50,1XX W HASTINGS ST,Central Business District,492091.0738,5458840.0474
740053,2020,6,26,20,0,X NK_LOC ST,Strathcona,492757.4868,5458792.469
716601,2020,2,12,13,30,1XX W 49TH AVE,Oakridge,492098.9575,5452560.1737
361438,2020,10,21,16,50,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
27521,2020,10,10,6,47,3XX W HASTINGS ST,Central Business District,492002.5267,5458903.6052
153456,2020,5,19,12,33,2XX BURRARD ST,Central Business District,491602.6577,5459485.0197
59884,2020,6,28,13,30,18XX W 1ST AVE,Kitsilano,489400.6047,5457551.206
497046,2020,5,7,18,0,12XX E 35TH AVE,Kensington-Cedar Cottage,494161.592,5453933.2652
297334,2020,11,5,8,13,11XX W PENDER ST,Central Business District,491036.3767,5459511.0226
609244,2020,11,1,18,0,52XX CULLODEN ST,Kensington-Cedar Cottage,494246.705,5453873.5341
572500,2020,1,19,0,0,30XX FRASER ST,Mount Pleasant,493503.388,5456098.6337
645551,2020,5,7,6,25,7XX HAMILTON ST,Central Business District,491596.5841,5458496.5541
41269,2020,9,17,8,25,8XX KINGSWAY AVE,Kensington-Cedar Cottage,493749.7407,5455797.9997
338740,2020,10,1,8,33,22XX W 4TH AVE,Kitsilano,488704.9115,5457272.9123
539482,2020,1,30,15,2,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
559913,2020,2,21,5,30,27XX CAROLINA ST,Mount Pleasant,493377.0951,5456409.1073
21964,2020,7,30,21,15,2XX E 13TH AVE,Mount Pleasant,492791.6682,5456280.1669
749940,2020,7,16,1,0,19XX E 3RD AVE,Grandview-Woodland,495219.8244,5457219.4049
361235,2020,3,14,20,0,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
338278,2020,1,23,5,43,22XX UPLAND DR,Victoria-Fraserview,495536.4282,5451687.7513
447930,2020,2,29,20,41,8XX HOWE ST,Central Business District,491166.1481,5458763.207
508421,2020,5,11,13,0,14XX CHARLES ST,Grandview-Woodland,494634.3405,5457808.6614
309993,2020,9,11,3,0,15XX E 8TH AVE,Grandview-Woodland,494699.3635,5456731.2422
375757,2020,7,10,22,0,3XX E 61ST AVE,Sunset,492765.4111,5451361.2888
178439,2020,2,2,12,0,5XX E 6TH AVE,Mount Pleasant,493250.3885,5456952.5176
807240,2020,1,7,17,16,W 12TH AVE / ASH ST,Fairview,491441.0,5456415.0
373390,2020,2,12,15,20,3XX ABBOTT ST,Central Business District,492213.8723,5458862.6471
361189,2020,1,29,9,30,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
735151,2020,3,4,19,10,ARBUTUS ST / W BROADWAY AVE,Kitsilano,488872.9023,5456795.4582
805502,2020,10,11,18,0,SEYMOUR ST / DUNSMUIR ST,Central Business District,491607.0,5458920.0
495083,2020,5,23,14,30,11XX W HASTINGS ST,Central Business District,491223.6295,5459498.3008
607801,2020,1,18,16,0,4XX W CORDOVA ST,Central Business District,491964.6812,5459073.8687
585849,2020,2,17,11,0,36XX SE MARINE DR,Killarney,498200.6487,5450583.5203
508375,2020,10,9,22,30,14XX BUTE ST,West End,490062.7747,5458543.1506
18591,2020,3,7,1,21,24XX KINGSWAY AVE,Renfrew-Collingwood,495958.4128,5454219.578
29551,2020,8,7,23,30,4XX E 16TH AVE,Mount Pleasant,493083.0917,5455978.3291
647323,2020,12,1,6,0,7XX POWELL ST,Strathcona,493502.2667,5458915.3174
38782,2020,5,29,19,0,7XX W BROADWAY AVE,Fairview,491172.2681,5456739.2076
628969,2020,8,22,16,0,65XX ARBUTUS ST,Kerrisdale,488708.5805,5452634.7099
567205,2020,9,15,20,30,2XX COLUMBIA ST,Central Business District,492572.8915,5458943.0312
32679,2020,2,3,15,38,5XX E BROADWAY AVE,Mount Pleasant,493326.891,5456636.3175
13937,2020,1,30,21,24,1XX DUNLEVY AVE,Strathcona,493073.5146,5459006.3924
639191,2020,5,10,13,0,6XX W BROADWAY AVE,Fairview,491441.1205,5456732.213
706488,2020,10,19,0,0,10XX MARINASIDE CRES,Central Business District,491443.7948,5457868.8672
174017,2020,2,15,21,0,51XX WILLOW ST,South Cambie,490999.7434,5453986.2356
234487,2020,12,28,16,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
43831,2020,11,5,1,0,X ATHLETES WAY,Mount Pleasant,492386.3148,5457648.5346
611494,2020,2,4,7,45,55XX SHERBROOKE ST,Kensington-Cedar Cottage,494097.0942,5453467.0001
706185,2020,9,13,2,46,10XX EXPO BLVD,Central Business District,491544.5157,5458009.7425
706752,2020,5,30,18,0,10XX W 12TH AVE,Fairview,490648.0588,5456427.6195
525127,2020,8,24,10,45,18XX ALBERNI ST,West End,490218.512,5459949.2411
440607,2020,3,6,10,0,7XX W KING EDWARD AVE,South Cambie,491178.1169,5455167.04
96616,2020,7,20,1,0,54XX MACKIE ST,Riley Park,492036.5347,5453692.7902
504308,2020,3,4,17,30,13XX HARO ST,West End,490509.464,5459350.455
344115,2020,2,4,21,2,25XX COMMERCIAL DR,Kensington-Cedar Cottage,494926.3964,5456615.1941
160770,2020,6,25,19,8,35XX E HASTINGS ST,Hastings-Sunrise,497948.8688,5458704.5307
54711,2020,1,31,13,20,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
89944,2020,2,27,22,13,42XX NANAIMO ST,Renfrew-Collingwood,495881.2839,5454920.9787
744142,2020,10,31,20,0,13XX E 1ST AVE,Grandview-Woodland,494446.5098,5457438.6033
204482,2020,8,24,18,30,E 21ST AVE / RENFREW ST,Renfrew-Collingwood,496765.4416,5455415.6053
566197,2020,8,31,4,0,29XX WINDSOR ST,Mount Pleasant,493938.836,5456206.9519
723477,2020,12,28,4,22,36XX GRANDVIEW HWY,Renfrew-Collingwood,498251.8373,5456155.4848
161371,2020,1,7,23,30,35XX W 37TH AVE,Dunbar-Southlands,486696.9676,5453999.8011
348338,2020,10,8,23,30,27XX E HASTINGS ST,Hastings-Sunrise,496507.3157,5458707.9676
166066,2020,3,4,9,31,3XX RAYMUR AVE,Strathcona,494011.1881,5458799.327
610238,2020,12,21,23,0,53XX PRINCE EDWARD ST,Riley Park,492938.6324,5453754.4158
16434,2020,10,6,13,0,20XX W 43RD AVE,Kerrisdale,488734.5972,5453340.5422
496611,2020,4,12,22,5,12XX COMOX ST,West End,490446.0063,5458948.7155
525619,2020,10,12,18,0,18XX E 11TH AVE,Kensington-Cedar Cottage,495126.8643,5456415.3068
531507,2020,12,15,19,0,1X W CORDOVA ST,Central Business District,492392.3798,5458860.7733
283330,2020,6,19,23,0,10XX E 7TH AVE,Mount Pleasant,494011.1441,5456833.5462
144719,2020,10,18,14,36,22XX KINGSWAY AVE,Kensington-Cedar Cottage,495610.2997,5454463.2486
418340,2020,5,18,19,11,6XX SEYMOUR ST,Central Business District,491606.5274,5458913.4714
669556,2020,5,19,6,30,9XX SEYMOUR ST,Central Business District,491207.3693,5458509.5214
193171,2020,4,1,15,3,82XX ONTARIO ST,Sunset,492235.2403,5450853.4504
426906,2020,7,25,17,5,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
163990,2020,3,18,13,52,3XX ALEXANDER ST,Strathcona,492910.8904,5459034.1933
124914,2020,6,29,15,49,13XX E 49TH AVE,Sunset,494364.7771,5452498.0324
215490,2020,1,15,4,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
245657,2020,10,3,5,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
529369,2020,5,24,19,0,19XX E 8TH AVE,Grandview-Woodland,495256.0608,5456725.6815
522270,2020,8,22,23,0,17XX DAVIE ST,West End,489742.0455,5459351.9429
220215,2020,9,7,0,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
606203,2020,2,1,19,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
223922,2020,10,20,18,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
333266,2020,4,14,21,6,20XX KINGSWAY AVE,Kensington-Cedar Cottage,495264.2071,5454710.0012
269339,2020,10,9,8,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
744701,2020,1,6,19,0,13XX ROBSON ST,West End,490644.2737,5459370.981
114713,2020,9,19,21,24,10XX BEACH AVE,Central Business District,490269.91,5458141.1263
195388,2020,10,5,20,0,8XX E GEORGIA ST,Strathcona,493725.1443,5458395.8213
146746,2020,2,4,1,0,24XX E GEORGIA ST,Hastings-Sunrise,495893.4121,5458389.7931
491752,2020,4,11,14,0,11XX NOOTKA ST,Hastings-Sunrise,496992.2558,5457989.1945
496533,2020,8,19,19,0,12XX COMOX ST,West End,490371.5883,5459022.4501
527558,2020,4,27,22,0,18XX W 10TH AVE,Kitsilano,489351.6604,5456671.8168
49271,2020,1,16,20,50,12XX NANTON AVE,Shaughnessy,490292.7194,5454846.7993
775178,2020,3,17,22,0,7XX PACIFIC BLVD,Central Business District,491983.9101,5458156.1836
109240,2020,4,22,7,8,7XX WOODLAND DR,Grandview-Woodland,494706.7373,5458410.6251
305303,2020,12,14,11,15,13XX W GEORGIA ST,Central Business District,490743.2799,5459531.5866
789287,2020,2,20,12,10,4XX E 48TH AVE,Sunset,493111.0,5452649.0
259068,2020,10,20,0,0,OFFSET TO PROTECT PRIVACY,Kensington-Cedar Cottage,0.0,0.0
641261,2020,12,6,12,4,76XX FRENCH ST,Marpole,489877.5048,5451558.4718
597347,2020,7,1,3,14,44XX ANGUS DR,Shaughnessy,489400.2247,5454853.427
719739,2020,1,8,9,0,25XX GRANVILLE ST,Fairview,489914.3235,5456758.4693
44897,2020,3,1,19,30,10XX GRANVILLE ST,Central Business District,491016.8336,5458478.6079
453199,2020,12,30,11,5,9XX E 13TH AVE,Mount Pleasant,493865.4421,5456232.4685
752742,2020,5,3,19,55,21XX GRANDVIEW HWY S,Kensington-Cedar Cottage,495601.1332,5456267.8299
291969,2020,8,28,19,4,11XX DENMAN ST,West End,489794.5946,5459502.4717
40996,2020,11,4,23,0,8XX GRANVILLE ST,Central Business District,491255.7734,5458718.004
336879,2020,5,28,16,30,22XX CAMBIE ST,Mount Pleasant,491656.6827,5456919.9744
139305,2020,12,8,4,30,1XX UNION ST,Central Business District,492627.7402,5458332.5031
138507,2020,5,24,19,44,1XX KEEFER ST,Central Business District,492579.935,5458506.9319
182130,2020,1,11,22,0,63XX ST CATHERINES ST,Sunset,493700.6788,5452723.8546
186481,2020,11,26,5,30,6XX W 24TH AVE,South Cambie,491377.9741,5455253.7263
698359,2020,3,13,7,45,POWELL ST / PRINCESS AVE,Strathcona,493352.1545,5458924.4447
413127,2020,11,27,5,50,6XX E HASTINGS ST,Strathcona,493354.7701,5458724.2337
389434,2020,6,18,18,53,4XX E 17TH AVE,Riley Park,493024.512,5455879.2691
329751,2020,4,9,14,0,1XX W 47TH AVE,Oakridge,492068.3055,5452770.6133
33560,2020,6,24,8,13,5XX W 10TH AVE,Fairview,491499.7883,5456622.8025
5475,2020,5,17,13,28,12XX NELSON ST,West End,490461.3512,5459087.382
663386,2020,10,31,13,12,8XX W 7TH AVE,Fairview,491096.4253,5456937.334
520893,2020,1,20,19,0,16XX W 66TH AVE,Marpole,489468.4901,5450975.567
206230,2020,9,28,11,0,GRANDVIEW HWY / KASLO ST,Renfrew-Collingwood,496580.484,5456159.3014
130135,2020,1,8,8,0,16XX BAYSHORE DR,Central Business District,490546.6247,5459904.2939
385781,2020,1,5,12,36,44XX MAIN ST,Riley Park,492624.8075,5454753.3956
117655,2020,3,8,21,28,10XX SEYMOUR ST,Central Business District,491045.7887,5458359.801
113644,2020,4,11,8,0,9XX W 28TH AVE,South Cambie,490744.9431,5454848.6092
632248,2020,1,15,8,0,6XX BURRARD ST,Central Business District,491278.711,5459163.3388
581614,2020,2,14,3,0,34XX TERRA VITA PL,Hastings-Sunrise,497819.6611,5458198.4838
267551,2020,5,25,15,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
139814,2020,11,28,15,30,1XX W CORDOVA ST,Central Business District,492183.8605,5458931.5946
337277,2020,5,8,11,53,22XX COMMERCIAL DR,Grandview-Woodland,494930.5128,5456911.9726
708463,2020,5,6,13,0,12XX BURRARD ST,Central Business District,490562.8367,5458441.0069
442287,2020,10,23,12,35,86XX GRANVILLE ST,Marpole,489765.1193,5450510.6518
373399,2020,3,12,16,43,3XX ABBOTT ST,Central Business District,492213.8723,5458862.6471
444916,2020,9,7,14,30,8XX BURRARD ST,West End,491046.7515,5458939.371
219487,2020,5,13,12,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
329985,2020,7,13,0,5,1XX W 4TH AVE,Mount Pleasant,492110.9625,5457196.2691
361330,2020,7,31,15,39,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
218416,2020,10,4,6,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
173780,2020,9,27,14,0,50XX YEW ST,Arbutus Ridge,488537.2732,5454279.8318
527445,2020,1,28,3,15,18XX TRIUMPH ST,Grandview-Woodland,495046.8182,5458966.8776
174729,2020,12,15,20,40,54XX ORMIDALE ST,Renfrew-Collingwood,498197.8355,5453524.1636
244035,2020,12,18,22,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
669726,2020,3,3,9,45,9XX SEYMOUR ST,Central Business District,491235.2963,5458550.2872
151665,2020,9,27,3,45,28XX W 3RD AVE,Kitsilano,487749.642,5457396.7683
355824,2020,7,11,15,19,2XX GRANVILLE ST,Central Business District,491833.5672,5459286.8751
323353,2020,2,18,3,0,18XX E HASTINGS ST,Grandview-Woodland,495104.9076,5458726.321
488335,2020,2,20,19,0,11XX E 14TH AVE,Mount Pleasant,494177.8895,5456126.6135
184552,2020,7,24,11,57,6XX E 7TH AVE,Mount Pleasant,493399.2663,5456850.7332
35976,2020,11,14,11,9,6XX MALKIN AVE,Strathcona,493230.3125,5458098.3719
151871,2020,10,1,3,0,29XX CHARLES ST,Hastings-Sunrise,496808.2514,5457829.7577
114929,2020,2,17,13,16,10XX BURRARD ST,West End,490729.8291,5458622.3417
542766,2020,10,12,6,0,20XX NANAIMO ST,Grandview-Woodland,495878.6065,5457080.1488
378862,2020,9,4,8,20,3XX RAILWAY ST,Strathcona,492980.9274,5459104.5919
218638,2020,2,16,15,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
119767,2020,5,4,4,19,11XX GRANVILLE ST,Central Business District,490923.6078,5458383.4658
185226,2020,9,20,9,34,6XX HAMILTON ST,Central Business District,491814.2011,5458700.6777
52367,2020,4,15,5,0,14XX E 30TH AVE,Kensington-Cedar Cottage,494525.4856,5454550.896
477079,2020,12,5,12,0,10XX ALBERNI ST,West End,491059.4824,5459122.4178
271338,2020,7,17,11,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
727917,2020,11,11,21,30,5XX E 15TH AVE,Mount Pleasant,493200.2306,5456069.3562
392371,2020,7,15,8,0,4XX W 23RD AVE,Riley Park,491627.6316,5455270.4795
683093,2020,5,20,17,0,CROWN ST / W 23RD AVE,Dunbar-Southlands,485909.88,5455488.8211
201330,2020,5,19,7,10,BIDWELL ST / HARWOOD ST,West End,489646.3204,5459127.3252
74494,2020,6,5,13,13,27XX W 36TH AVE,Arbutus Ridge,487901.7131,5454082.6555
319750,2020,2,12,13,39,17XX E BROADWAY AVE,Kensington-Cedar Cottage,495037.2061,5456613.9743
87824,2020,10,8,22,30,3XX E 61ST AVE,Sunset,492726.6183,5451362.3333
643688,2020,4,3,7,0,7XX E 12TH AVE,Mount Pleasant,493581.7438,5456337.6031
434232,2020,12,26,14,1,7XX HORNBY ST,Central Business District,491207.5124,5458941.2409
189365,2020,1,15,21,0,7XX E 56TH AVE,Sunset,493548.4653,5451819.2814
319738,2020,1,19,10,43,17XX E BROADWAY AVE,Kensington-Cedar Cottage,495037.2061,5456613.9743
429599,2020,2,5,15,45,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
